TRU,START_DATE,END_DATE,STATUS_DESCRIPTION,STREET_ACTIVITY,PREMISE_NO,STREET_NAME,BOROUGH,ZIP_CODE,FACILITY_AKA,FACILITY_TYPE,BIN,BLOCK,LOT,CROSS_STREET_ON,CROSS_STREET_BETWEEN,CROSS_STREET_AND,BUILDING_OWNER_NAME,CONTRACTOR_NAME,AIR_MONITOR_NAME,ENTIRE_FLOOR,FLOOR,SECTION,ACM_TYPE,ACM_AMOUNT,ACM_UNIT,ABATEMENT_TYPE,PROCEDURE_NAME,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA
TRU1639MN24,12/06/2024 12:00:00 AM,07/16/2025 12:00:00 AM,Postponed,No,140,West 104th Street,Manhattan,10025,"NYCHA 2320786 Douglass II, Bld. #13",Residence,1079419,01855,0001,,,,New York City Housing Authority (NYCHA),"Alfa Star Construction & Environmental Services, I",Genesis Environmental Consultants Inc.,No,Roof,Stair Bulkhead,Door Caulking - Exterior,4,Square Feet,Removal,Exterior Vertical Surface,40.798624,-73.965504,7,7,189,1018550001,Upper West Side
TRU2625MN24,11/11/2024 12:00:00 AM,10/27/2025 12:00:00 AM,Postponed,No,177,Nagle Avenue,Manhattan,10034,NYCHA Dyckman Houses Bldg 1,Residence,1080027,02216,0001,,,,New York City Housing Authority (NYCHA),"Abatement Unlimited, Inc.","Sound Environmental Associates, LLC",No,2,Elevator B Lobby,VAT & Mastic,5,Square Feet,Removal,DEP Variance,40.861686,-73.92446,12,10,299,1022160001,Marble Hill-Inwood
TRU0148BX25,02/26/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1372,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #9",Residence,2092085,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,20,Exterior Facade - Elevations #4,Bricks Contaminated with ACM Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.834554,-73.905063,3,16,14701,2029100001,Claremont-Bathgate
TRU2620MN24,02/24/2025 12:00:00 AM,10/27/2025 12:00:00 AM,Postponed,No,3758,10th Avenue,Manhattan,10034,NYCHA Dyckman Houses Bldg 6,Residence,1080032,02216,0001,,,,New York City Housing Authority (NYCHA),"Abatement Unlimited, Inc.","Sound Environmental Associates, LLC",No,14,Elevator B Lobby,VAT & Mastic,5,Square Feet,Removal,DEP Variance,40.860935,-73.921518,12,10,299,1022160001,Marble Hill-Inwood
TRU3049MN24,02/14/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,3784,10th. Avenue,Manhattan,10034,Dyckman Houses Bldg.#7,Residence,1080033,02216,0001,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC","Airtek Environmental, LLC",No,11 - 14,"Exterior Façade Elevations #18-23,25,26",Exterior Window Caulking,168,Square Feet,Removal,Exterior Vertical Surface,40.861412,-73.92117,12,10,299,1022160001,Marble Hill-Inwood
TRU3058MN24,01/28/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,177,Nagle Avenue,Manhattan,10034,Dyckman Houses Bldg.#1,Residence,1080027,02216,0001,,,,New York City Housing Authority (NYCHA),Zoria Housing LLC,"Airtek Environmental, LLC",No,7 - 9,Exterior Façade Elevation # 19,Exterior Window Caulking,8,Square Feet,Removal,Exterior Vertical Surface,40.861686,-73.92446,12,10,299,1022160001,Marble Hill-Inwood
TRU1381BX24,11/05/2024 12:00:00 AM,10/16/2025 12:00:00 AM,Postponed,No,1040,Soundview Avenue,Bronx,10472,"NYCHA , Sotomayor Houses Bld. #9",Residence,2092790,03723,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,2 - 6,Exterior Façade Elevations #17-20,Lintel Membrane/Mastic,288,Square Feet,Removal,Exterior Vertical Surface,40.825724,-73.87067,9,18,44,2037230001,Soundview-Bruckner
TRU0147BX25,03/04/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,3603,3rd Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #6",Residence,2092082,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,8,Exterior Facade - Elevations #7,Window Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.83308,-73.904809,3,16,14701,2029100001,Claremont-Bathgate
TRU0147BX25,03/04/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,3603,3rd Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #6",Residence,2092082,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,13,Exterior Facade - Elevations #7,Tar / Flashing at Spandrel Beam,3,Square Feet,Removal,Exterior Vertical Surface,40.83308,-73.904809,3,16,14701,2029100001,Claremont-Bathgate
TRU2624MN24,11/11/2024 12:00:00 AM,10/27/2025 12:00:00 AM,Postponed,No,3716,10th Avenue,Manhattan,10034,NYCHA Dyckman Houses Bldg 2,Residence,1080028,02216,0001,,,,New York City Housing Authority (NYCHA),"Abatement Unlimited, Inc.","Sound Environmental Associates, LLC",No,9,Elevator B Lobby,VAT & Mastic,5,Square Feet,Removal,DEP Variance,40.858998,-73.922912,12,10,299,1022160001,Marble Hill-Inwood
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,7th,Northeast Façade,Lintel Tar,12,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU2764MN24,11/25/2024 12:00:00 AM,11/12/2025 12:00:00 AM,Postponed,No,179,Eldridge Street,Manhattan,10002,LES 1 Infill-Bldg 1,Residence,1005602,00420,0062,,,,New York City Housing Authority (NYCHA),"Atco Contracting Group, Inc.","Airtek Environmental, LLC",No,Roof,Machine/Tank Room Roof,Roofing membrane,975,Square Feet,Removal,Exterior Foam,40.72053,-73.990761,3,1,18,1004200062,Chinatown
TRU1360QN23,11/21/2023 12:00:00 AM,11/08/2024 12:00:00 AM,Postponed,No,12-15,36 Avenue,Queens,11106,NYCHA Ravenswood Houses#20 (RFQ315844),Residence,4430687,00332,0002,,,,New York City Housing Authority (NYCHA),Vestar Inc.,Airtek Environmental Corp.,No,BSMT,Exterior - Tank Room,Foundation Waterproofing,200,Square Feet,Removal,Exterior Vertical Surface,40.760769,-73.939021,1,26,43,4003320002,Queensbridge-Ravenswood-Long Island City
TRU3056MN24,02/04/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,3736,10th. Avenue,Manhattan,10034,Dyckman Bldg.#4,Residence,1080030,02216,0001,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC","Airtek Environmental, LLC",No,11 - 14,Exterior Façade Elevations #9 - 18,Contaminated Brick as ACM,972,Square Feet,Removal,Exterior Vertical Surface,40.860063,-73.922148,12,10,299,1022160001,Marble Hill-Inwood
TRU0272BK25,02/21/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1548,East New York Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #3",Residence,3339433,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,12,Exterior Facade - Elevations #22 - 27,Window Sills Contaminated with ACM Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.672152,-73.911145,16,41,906,3034890001,Brownsville
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,14th,Northeast Façade,Exterior Window Frame Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU2264MN24,09/23/2024 12:00:00 AM,09/12/2025 12:00:00 AM,Postponed,No,1485,Park Avenue,Manhattan,10029,"NYCHA 2413060 Clinton, Bld. #4",Residence,1078924,01636,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,16,Exterior Facade - Elevations #1 - 16,Window Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.794387,-73.94682,11,8,172,1016360001,East Harlem South
TRU1599BX24,01/27/2025 12:00:00 AM,12/12/2025 12:00:00 AM,Postponed,No,1670,Watson Avenue,Bronx,10472,NYCHA Sotomayor HousesBld. #7,Residence,2092791,03723,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,1,Exterior Façade Elevation #4,Lintel Membrane /Mastic,12,Square Feet,Removal,Exterior Vertical Surface,40.827017,-73.871242,9,18,44,2037230001,Soundview-Bruckner
TRU0189BK25,02/13/2025 12:00:00 AM,02/04/2026 12:00:00 AM,Postponed,No,30,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #1",Residence,3339436,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,1,Exterior Facade - Elevations #18 - 24,Tar / Flashing at Lintel,13,Square Feet,Removal,Exterior Vertical Surface,40.671149,-73.909708,16,41,906,3034890001,Brownsville
TRU1973BK19,12/06/2019 12:00:00 AM,11/20/2020 12:00:00 AM,Postponed,No,326,Bainbridge Street,Brooklyn,11233,"NYCHA BW1830617 Brevoort, Building #12",Residence,3325170,01688,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,1,Exterior Facade - Elevations #1 - 24,Window Caulking,4,Square Feet,Removal,Exterior Vertical Surface,40.681733,-73.924278,3,41,381,3016880001,Crown Heights North
TRU3056MN24,02/04/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,3736,10th. Avenue,Manhattan,10034,Dyckman Bldg.#4,Residence,1080030,02216,0001,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC","Airtek Environmental, LLC",No,2,Exterior Façade Elevation # 28,Contaminated Shelf Angle as ACM,15,Square Feet,Removal,Exterior Vertical Surface,40.860063,-73.922148,12,10,299,1022160001,Marble Hill-Inwood
TRU1186QN24,11/18/2024 12:00:00 AM,10/31/2025 12:00:00 AM,Postponed,No,50-04,31st Avenue,Queens,11377,"NYCHA 2413067 Woodside, Bld. #2",Residence,4431004,00738,0050,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,"Airtek Environmental, LLC",No,5,Exterior Facade - Elevations #1 - 28,Tar / Flashing at Lintel,9,Square Feet,Removal,Exterior Vertical Surface,40.757482,-73.908913,1,26,163,4007380050,Astoria
TRU0189BK25,02/13/2025 12:00:00 AM,02/04/2026 12:00:00 AM,Postponed,No,30,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #1",Residence,3339436,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,2,Exterior Facade - Elevations #9 - 12,Window Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.671149,-73.909708,16,41,906,3034890001,Brownsville
TRU3049MN24,02/14/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,3784,10th. Avenue,Manhattan,10034,Dyckman Houses Bldg.#7,Residence,1080033,02216,0001,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC","Airtek Environmental, LLC",No,8,Exterior Façade Elevation # 35,Exterior Window Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.861412,-73.92117,12,10,299,1022160001,Marble Hill-Inwood
TRU0148BX25,02/26/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1372,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #9",Residence,2092085,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,5,Exterior Facade - Elevations #1,Bricks Contaminated with ACM Tar / Flashing,2,Square Feet,Removal,Exterior Vertical Surface,40.834554,-73.905063,3,16,14701,2029100001,Claremont-Bathgate
TRU1300BX24,09/26/2024 12:00:00 AM,09/18/2025 12:00:00 AM,Postponed,No,3071,Park Avenue,Bronx,10451,NYCHA Morrisania Air Rights Bldg 1,Residence,2102829,02420,9020,,,,New York City Housing Authority (NYCHA),"Abatement Unlimited, Inc.","Sound Environmental Associates, LLC",No,Roof,Elevator Machine Room,Elevator Break Pads,2,Square Feet,Removal,Tent,40.8227,-73.919417,4,16,173,2024209020,East Concourse-Concourse Village
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,11th,Southwest Façade,Lintel Tar,4,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU2158BK24,12/11/2024 12:00:00 AM,10/23/2025 12:00:00 AM,Postponed,No,93,Lewis Avenue,Brooklyn,11206,"NYCHA 2413061 Roosevelt II, Bld. #7",Residence,3043112,01595,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,"Airtek Environmental, LLC",No,12,"Exterior Facade - Elevations #5,6",Bricks Contaminated with ACM Caulking,91,Square Feet,Removal,Exterior Vertical Surface,40.694251,-73.937282,3,36,287,3015950001,Stuyvesant Heights
TRU0808MN20,06/08/2020 12:00:00 AM,05/21/2021 12:00:00 AM,Postponed,No,50,Avenue D,Manhattan,10009,"GR1700529 Lilian Wald, Building #4",Residence,1078049,00356,0001,,,,New York City Housing Authority (NYCHA),"ETS Contracting, Inc.",Genesis Environmental Consultants Inc.,No,13TH FLOOR,EXTERIOR FACADES,EXTERIOR WATERPROOFING,2,Square Feet,Removal,Exterior Vertical Surface,40.721675,-73.977485,3,2,20,1003560001,Lower East Side
TRU0267BK25,02/27/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,60,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #6",Residence,3348343,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,9,Exterior Facade - Elevations #10 - 12,Window Sill Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.671261,-73.908937,16,41,906,3034890001,Brownsville
TRU2665MN24,02/03/2025 12:00:00 AM,10/31/2025 12:00:00 AM,Postponed,No,2135,Madison Avenue,Manhattan,10037,"Lincoln Houses, Building 6.",Residence,1081122,01757,0020,,,,New York City Housing Authority (NYCHA),T L D Services Inc,"Airtek Environmental, LLC",No,Main Roof,Stair Bulkhead Roof,Contaminated Wall Brick Veneer,40,Square Feet,Removal,Exterior Vertical Surface,40.811361,-73.936529,11,9,210,1017570020,East Harlem North
TRU0147BX25,03/04/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,3603,3rd Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #6",Residence,2092082,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,4,Exterior Facade - Elevations #7,Bricks Contam. with ACM Tar / Flashing at Spandrel,2,Square Feet,Removal,Exterior Vertical Surface,40.83308,-73.904809,3,16,14701,2029100001,Claremont-Bathgate
TRU2158BK24,12/11/2024 12:00:00 AM,10/23/2025 12:00:00 AM,Postponed,No,93,Lewis Avenue,Brooklyn,11206,"NYCHA 2413061 Roosevelt II, Bld. #7",Residence,3043112,01595,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,"Airtek Environmental, LLC",No,10,"Exterior Facade - Elevations #1,2,3,4,7,8",Window Sills Contaminated with ACM Caulking,42,Square Feet,Removal,Exterior Vertical Surface,40.694251,-73.937282,3,36,287,3015950001,Stuyvesant Heights
TRU0189BK25,02/13/2025 12:00:00 AM,02/04/2026 12:00:00 AM,Postponed,No,30,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #1",Residence,3339436,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,5,Exterior Facade - Elevations #13 - 17,Window Sill Caulking,3,Square Feet,Removal,Exterior Vertical Surface,40.671149,-73.909708,16,41,906,3034890001,Brownsville
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,19th,North Façade,Exterior Window Frame Caulking,3,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU3049MN24,02/14/2025 12:00:00 AM,12/22/2025 12:00:00 AM,Postponed,No,3784,10th. Avenue,Manhattan,10034,Dyckman Houses Bldg.#7,Residence,1080033,02216,0001,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC","Airtek Environmental, LLC",No,9,Exterior Façade Elevation #3,Exterior Window Caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.861412,-73.92117,12,10,299,1022160001,Marble Hill-Inwood
TRU0267BK25,02/27/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,60,Glenmore Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #6",Residence,3348343,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,5,Exterior Facade - Elevations #1 - 3,Bricks Contaminated with ACM Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.671261,-73.908937,16,41,906,3034890001,Brownsville
TRU0148BX25,02/26/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1372,Washington Avenue,Bronx,10456,"NYCHA 2413060 Morris I, Bld. #9",Residence,2092085,02910,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,Genesis Environmental Consultants Inc.,No,10,Exterior Facade - Elevations #2,Tar / Flashing at Spandrel Beam,5,Square Feet,Removal,Exterior Vertical Surface,40.834554,-73.905063,3,16,14701,2029100001,Claremont-Bathgate
TRU2461BK24,02/12/2025 12:00:00 AM,12/12/2025 12:00:00 AM,Postponed,No,429,Dumont Avenue,Brooklyn,11212,"NYCHA ,Van Dyke, Bld. #17",Residence,3328046,03777,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,1,Exterior Façade Elevation #9,Exterior Window  Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.664999,-73.903311,16,41,910,3037770001,Brownsville
TRU0318BK25,03/05/2025 12:00:00 AM,02/20/2026 12:00:00 AM,Postponed,No,237,Nassau Street,Brooklyn,11201,"NYCHA 2413076 Farragut, Bld. #1",Residence,3325918,00090,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,13,Exterior Facade - Elevations #14 - 25,Tar / Flashing at Lintel,13,Square Feet,Removal,Exterior Vertical Surface,40.698343,-73.982203,2,35,23,3000900001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU2949MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,3250,Broadway,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084124,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,7th,Northeast Façade,Exterior Window Frame Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.81709,-73.957261,9,7,219,1019840001,Manhattanville
TRU1381BX24,11/05/2024 12:00:00 AM,10/16/2025 12:00:00 AM,Postponed,No,1040,Soundview Avenue,Bronx,10472,"NYCHA , Sotomayor Houses Bld. #9",Residence,2092790,03723,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,3,Exterior Façade Elevation #3,Contaminated Brick as ACM,15,Square Feet,Removal,Exterior Vertical Surface,40.825724,-73.87067,9,18,44,2037230001,Soundview-Bruckner
TRU2158BK24,12/11/2024 12:00:00 AM,10/23/2025 12:00:00 AM,Postponed,No,93,Lewis Avenue,Brooklyn,11206,"NYCHA 2413061 Roosevelt II, Bld. #7",Residence,3043112,01595,0001,,,,New York City Housing Authority (NYCHA),GNP Environmental Inc.,"Airtek Environmental, LLC",No,12,"Exterior Facade - Elevations #1,2,3,4,7,8",Bricks Contaminated with ACM Caulking,94,Square Feet,Removal,Exterior Vertical Surface,40.694251,-73.937282,3,36,287,3015950001,Stuyvesant Heights
TRU2946MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,1470,Amsterdam Avenue,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084129,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,11th,East Façade,Lintel Tar,4,Square Feet,Removal,Exterior Vertical Surface,40.817344,-73.953384,9,7,219,1019840001,Manhattanville
TRU0272BK25,02/21/2025 12:00:00 AM,02/13/2026 12:00:00 AM,Postponed,No,1548,East New York Avenue,Brooklyn,11212,"NYCHA 2413067 Howard, Bld. #3",Residence,3339433,03489,0001,,,,New York City Housing Authority (NYCHA),J & N Construction Group Corp.,Genesis Environmental Consultants Inc.,No,5,Exterior Facade - Elevations #11 - 17,Window Sill Caulking,1,Square Feet,Removal,Exterior Vertical Surface,40.672152,-73.911145,16,41,906,3034890001,Brownsville
TRU2946MN24,01/27/2025 12:00:00 AM,12/08/2025 12:00:00 AM,Postponed,No,1470,Amsterdam Avenue,Manhattan,10027,Manhattanville Houses Bld #1,Residence,1084129,01984,0001,,,,New York City Housing Authority (NYCHA),"New York Insulation, Inc.","Airtek Environmental, LLC",No,20th,Northeast Façade,Exterior Window Frame Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.817344,-73.953384,9,7,219,1019840001,Manhattanville
